DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW]
17/09/2020,17/09/2020,FCR,1,NEGPOS_16_20,43.000,68.000,43.000,41.000,78.000,99.200,-54.000,65.000,43.000,78.000,573.000,43.000,16.000,516.000,43.000,-21.000,113.000,277.580,-60.000,-,-,-,-,-,-
17/09/2020,17/09/2020,FCR,1,NEGPOS_20_24,41.540,68.000,41.540,56.000,78.000,76.590,-54.000,65.000,41.540,63.000,573.000,41.540,21.000,516.000,41.540,-20.000,113.000,247.730,-60.000,-,-,-,-,-,-
18/09/2020,18/09/2020,FCR,1,NEGPOS_00_04,27.120,68.000,27.120,6.000,78.000,33.010,-54.000,65.000,27.120,60.000,573.000,27.120,9.000,516.000,27.120,41.000,113.000,119.940,-62.000,-,-,-,-,-,-
18/09/2020,18/09/2020,FCR,1,NEGPOS_04_08,37.640,68.000,37.640,26.000,78.000,59.560,-54.000,65.000,37.640,52.000,573.000,37.640,-19.000,516.000,37.640,55.000,113.000,197.090,-60.000,-,-,-,-,-,-
18/09/2020,18/09/2020,FCR,1,NEGPOS_08_12,39.320,68.000,39.320,27.000,78.000,79.320,-54.000,65.000,39.320,65.000,573.000,39.320,8.000,516.000,39.320,14.000,113.000,257.650,-60.000,-,-,-,-,-,-
18/09/2020,18/09/2020,FCR,1,NEGPOS_12_16,38.120,68.000,38.120,26.000,78.000,38.120,-49.000,65.000,38.120,80.000,573.000,38.120,21.000,516.000,38.120,-16.000,113.000,86.940,-62.000,-,-,-,-,-,-
18/09/2020,18/09/2020,FCR,1,NEGPOS_16_20,40.360,68.000,40.360,2.000,78.000,102.640,-54.000,65.000,40.360,49.000,573.000,40.360,14.000,516.000,40.360,51.000,113.000,261.220,-62.000,-,-,-,-,-,-
18/09/2020,18/09/2020,FCR,1,NEGPOS_20_24,38.020,68.000,38.020,41.000,78.000,75.110,-54.000,65.000,38.020,59.000,573.000,38.020,-26.000,516.000,38.020,42.000,113.000,251.790,-60.000,-,-,-,-,-,-
19/09/2020,19/09/2020,FCR,1,NEGPOS_00_04,35.080,68.000,35.080,20.000,78.000,36.900,-54.000,65.000,35.080,53.000,573.000,35.080,23.000,516.000,35.080,31.000,113.000,35.080,-73.000,-,-,-,-,-,-
19/09/2020,19/09/2020,FCR,1,NEGPOS_04_08,34.480,68.000,34.480,20.000,78.000,58.290,-54.000,65.000,34.480,52.000,573.000,34.480,27.000,516.000,34.480,28.000,113.000,34.480,-73.000,-,-,-,-,-,-
19/09/2020,19/09/2020,FCR,1,NEGPOS_08_12,35.800,68.000,35.800,23.000,78.000,80.540,-54.000,65.000,35.800,59.000,573.000,35.800,55.000,516.000,35.800,-10.000,113.000,35.800,-73.000,-,-,-,-,-,-
19/09/2020,19/09/2020,FCR,1,NEGPOS_12_16,48.400,68.000,48.400,24.000,78.000,48.400,-52.000,65.000,48.400,72.000,573.000,48.400,49.000,516.000,48.400,-20.000,113.000,48.400,-73.000,-,-,-,-,-,-
19/09/2020,19/09/2020,FCR,1,NEGPOS_16_20,36.240,68.000,36.240,34.000,78.000,108.920,-54.000,65.000,36.240,61.000,573.000,36.240,34.000,516.000,36.240,-2.000,113.000,36.240,-73.000,-,-,-,-,-,-
19/09/2020,19/09/2020,FCR,1,NEGPOS_20_24,39.120,68.000,39.120,40.000,78.000,81.930,-54.000,65.000,39.120,68.000,573.000,39.120,39.000,516.000,39.120,-20.000,113.000,39.120,-73.000,-,-,-,-,-,-
20/09/2020,20/09/2020,FCR,1,NEGPOS_00_04,46.440,68.000,46.440,15.000,78.000,46.440,-48.000,65.000,46.440,54.000,573.000,46.440,42.000,516.000,46.440,-3.000,113.000,83.930,-60.000,-,-,-,-,-,-
20/09/2020,20/09/2020,FCR,1,NEGPOS_04_08,54.220,68.000,54.220,29.000,78.000,54.220,-48.000,65.000,54.220,55.000,573.000,54.220,71.000,516.000,54.220,-32.000,113.000,128.000,-73.000,-,-,-,-,-,-
20/09/2020,20/09/2020,FCR,1,NEGPOS_08_12,47.090,68.000,47.090,8.000,78.000,72.870,-54.000,65.000,47.090,54.000,573.000,47.090,77.000,516.000,47.090,-5.000,113.000,160.000,-73.000,-,-,-,-,-,-
20/09/2020,20/09/2020,FCR,1,NEGPOS_12_16,43.480,68.000,43.480,4.000,78.000,43.480,-48.000,65.000,43.480,52.000,573.000,43.480,20.000,516.000,43.480,32.000,113.000,156.280,-60.000,-,-,-,-,-,-
20/09/2020,20/09/2020,FCR,1,NEGPOS_16_20,33.400,68.000,33.400,15.000,78.000,110.650,-54.000,65.000,33.400,72.000,573.000,33.400,4.000,516.000,33.400,23.000,113.000,153.280,-60.000,-,-,-,-,-,-
20/09/2020,20/09/2020,FCR,1,NEGPOS_20_24,31.680,68.000,31.680,33.000,78.000,87.530,-54.000,65.000,31.680,91.000,573.000,31.680,7.000,516.000,31.680,-4.000,113.000,150.000,-73.000,-,-,-,-,-,-
21/09/2020,21/09/2020,FCR,1,NEGPOS_00_04,41.200,68.000,41.200,17.000,78.000,41.200,-47.000,65.000,41.200,65.000,573.000,41.200,37.000,516.000,41.200,-13.000,113.000,126.860,-59.000,-,-,-,-,-,-
21/09/2020,21/09/2020,FCR,1,NEGPOS_04_08,48.070,68.000,48.070,11.000,78.000,58.440,-54.000,65.000,46.300,99.000,573.000,48.070,7.000,516.000,48.070,14.000,113.000,140.300,-73.000,-,-,-,-,-,-
21/09/2020,21/09/2020,FCR,1,NEGPOS_08_12,52.320,68.000,52.320,38.000,78.000,88.550,-54.000,65.000,39.000,100.000,573.000,52.320,-1.000,516.000,52.320,-10.000,113.000,201.450,-73.000,-,-,-,-,-,-
21/09/2020,21/09/2020,FCR,1,NEGPOS_12_16,44.230,68.000,44.230,37.000,78.000,44.230,-47.000,65.000,23.000,100.000,573.000,44.230,99.000,516.000,44.230,-129.000,113.000,160.260,-60.000,-,-,-,-,-,-
21/09/2020,21/09/2020,FCR,1,NEGPOS_16_20,48.000,68.000,48.000,14.000,78.000,117.870,-54.000,65.000,48.000,68.000,573.000,48.000,-4.000,516.000,48.000,49.000,113.000,202.090,-73.000,-,-,-,-,-,-
21/09/2020,21/09/2020,FCR,1,NEGPOS_20_24,50.000,68.000,50.000,24.000,78.000,86.830,-54.000,65.000,50.000,101.000,573.000,50.000,12.000,516.000,50.000,-8.000,113.000,210.220,-73.000,-,-,-,-,-,-
22/09/2020,22/09/2020,FCR,1,NEGPOS_00_04,34.840,68.000,34.840,18.000,78.000,39.490,-54.000,65.000,34.840,90.000,573.000,34.840,22.000,516.000,34.840,-17.000,113.000,151.210,-59.000,-,-,-,-,-,-
22/09/2020,22/09/2020,FCR,1,NEGPOS_04_08,48.400,68.000,48.400,38.000,78.000,65.890,-54.000,65.000,44.600,100.000,573.000,48.400,-33.000,516.000,48.400,22.000,113.000,133.610,-73.000,-,-,-,-,-,-
22/09/2020,22/09/2020,FCR,1,NEGPOS_08_12,63.000,68.000,63.000,56.000,78.000,104.220,-54.000,65.000,63.000,98.000,573.000,63.000,0.000,516.000,63.000,-27.000,113.000,181.920,-73.000,-,-,-,-,-,-
22/09/2020,22/09/2020,FCR,1,NEGPOS_12_16,45.900,68.000,45.900,60.000,78.000,45.900,-45.000,65.000,40.000,98.000,573.000,45.900,22.000,516.000,45.900,-62.000,113.000,173.090,-73.000,-,-,-,-,-,-
22/09/2020,22/09/2020,FCR,1,NEGPOS_16_20,62.600,68.000,62.600,42.000,78.000,125.090,-54.000,65.000,62.600,51.000,573.000,62.600,-7.000,516.000,62.600,41.000,113.000,217.950,-73.000,-,-,-,-,-,-
22/09/2020,22/09/2020,FCR,1,NEGPOS_20_24,45.640,68.000,45.640,23.000,78.000,86.120,-54.000,65.000,45.640,44.000,573.000,45.640,-2.000,516.000,45.640,62.000,113.000,188.410,-73.000,-,-,-,-,-,-
23/09/2020,23/09/2020,FCR,1,NEGPOS_00_04,36.350,68.000,36.350,23.000,78.000,36.350,-53.000,65.000,36.350,60.000,573.000,36.350,7.000,516.000,36.350,19.000,113.000,107.620,-56.000,-,-,-,-,-,-
23/09/2020,23/09/2020,FCR,1,NEGPOS_04_08,43.770,68.000,43.770,22.000,78.000,66.210,-54.000,65.000,43.770,83.000,573.000,43.770,-29.000,516.000,43.770,34.000,113.000,125.810,-56.000,-,-,-,-,-,-
23/09/2020,23/09/2020,FCR,1,NEGPOS_08_12,39.520,68.000,39.520,67.000,78.000,99.450,-54.000,65.000,39.520,88.000,573.000,39.520,-22.000,516.000,39.520,-20.000,113.000,177.000,-59.000,-,-,-,-,-,-
23/09/2020,23/09/2020,FCR,1,NEGPOS_12_16,41.740,68.000,41.740,58.000,78.000,45.130,-54.000,65.000,41.740,76.000,573.000,41.740,51.000,516.000,41.740,-72.000,113.000,62.500,-59.000,-,-,-,-,-,-
23/09/2020,23/09/2020,FCR,1,NEGPOS_16_20,46.640,68.000,46.640,24.000,78.000,97.430,-54.000,65.000,45.770,101.000,573.000,46.640,-14.000,516.000,46.640,20.000,113.000,195.550,-76.000,-,-,-,-,-,-
23/09/2020,23/09/2020,FCR,1,NEGPOS_20_24,43.520,68.000,43.520,42.000,78.000,70.970,-54.000,65.000,40.300,102.000,573.000,43.520,-44.000,516.000,43.520,15.000,113.000,200.890,-59.000,-,-,-,-,-,-
24/09/2020,24/09/2020,FCR,1,NEGPOS_00_04,50.920,68.000,50.920,24.000,78.000,50.920,-46.000,65.000,50.920,68.000,573.000,50.920,-25.000,516.000,50.920,52.000,113.000,162.270,-73.000,-,-,-,-,-,-
24/09/2020,24/09/2020,FCR,1,NEGPOS_04_08,37.960,68.000,37.960,8.000,78.000,60.770,-54.000,65.000,37.960,61.000,573.000,37.960,16.000,516.000,37.960,42.000,113.000,117.720,-73.000,-,-,-,-,-,-
24/09/2020,24/09/2020,FCR,1,NEGPOS_08_12,31.400,68.000,31.400,36.000,78.000,87.630,-54.000,65.000,31.400,91.000,573.000,31.400,16.000,516.000,31.400,-16.000,113.000,131.280,-73.000,-,-,-,-,-,-
24/09/2020,24/09/2020,FCR,1,NEGPOS_12_16,45.950,68.000,45.950,29.000,78.000,68.480,-54.000,65.000,42.990,100.000,573.000,45.950,-13.000,516.000,45.950,14.000,113.000,184.030,-76.000,-,-,-,-,-,-
24/09/2020,24/09/2020,FCR,1,NEGPOS_16_20,39.960,68.000,39.960,57.000,78.000,86.610,-54.000,65.000,36.060,103.000,573.000,39.960,7.000,516.000,39.960,-34.000,113.000,172.130,-76.000,-,-,-,-,-,-
24/09/2020,24/09/2020,FCR,1,NEGPOS_20_24,37.800,68.000,37.800,28.000,78.000,75.500,-54.000,65.000,37.800,88.000,573.000,37.800,3.000,516.000,37.800,8.000,113.000,165.590,-73.000,-,-,-,-,-,-
25/09/2020,25/09/2020,FCR,1,NEGPOS_00_04,72.400,68.000,72.400,55.000,78.000,72.400,-46.000,65.000,72.400,81.000,573.000,72.400,-135.000,516.000,72.400,120.000,113.000,440.730,-75.000,-,-,-,-,-,-
25/09/2020,25/09/2020,FCR,1,NEGPOS_04_08,70.960,68.000,70.960,66.000,78.000,70.960,-46.000,65.000,66.350,100.000,573.000,70.960,-98.000,516.000,70.960,53.000,113.000,400.000,-75.000,-,-,-,-,-,-
25/09/2020,25/09/2020,FCR,1,NEGPOS_08_12,74.370,68.000,74.370,97.000,78.000,87.310,-54.000,65.000,27.780,100.000,573.000,74.370,-17.000,516.000,74.370,-51.000,113.000,154.410,-75.000,-,-,-,-,-,-
25/09/2020,25/09/2020,FCR,1,NEGPOS_12_16,75.760,68.000,75.760,99.000,78.000,75.760,-46.000,65.000,32.310,101.000,573.000,75.760,-7.000,516.000,75.760,-81.000,113.000,120.920,-65.000,-,-,-,-,-,-
25/09/2020,25/09/2020,FCR,1,NEGPOS_16_20,82.760,68.000,82.760,99.000,78.000,82.760,-46.000,65.000,33.240,100.000,573.000,82.760,-30.000,516.000,82.760,-48.000,113.000,201.340,-75.000,-,-,-,-,-,-
25/09/2020,25/09/2020,FCR,1,NEGPOS_20_24,78.760,68.000,78.760,99.000,78.000,78.760,-46.000,65.000,49.460,100.000,573.000,78.760,-59.000,516.000,78.760,-19.000,113.000,153.280,-75.000,-,-,-,-,-,-
26/09/2020,26/09/2020,FCR,1,NEGPOS_00_04,45.780,68.000,45.780,7.000,78.000,45.780,-54.000,65.000,45.780,22.000,573.000,45.780,52.000,516.000,45.780,49.000,113.000,174.600,-73.000,-,-,-,-,-,-
26/09/2020,26/09/2020,FCR,1,NEGPOS_04_08,33.440,68.000,33.440,6.000,78.000,55.710,-54.000,65.000,33.440,24.000,573.000,33.440,32.000,516.000,33.440,65.000,113.000,112.930,-73.000,-,-,-,-,-,-
26/09/2020,26/09/2020,FCR,1,NEGPOS_08_12,35.000,68.000,35.000,7.000,78.000,90.300,-54.000,65.000,35.000,33.000,573.000,35.000,48.000,516.000,35.000,39.000,113.000,145.320,-73.000,-,-,-,-,-,-
26/09/2020,26/09/2020,FCR,1,NEGPOS_12_16,27.120,68.000,27.120,0.000,78.000,67.300,-54.000,65.000,27.120,20.000,573.000,27.120,19.000,516.000,27.120,88.000,113.000,189.300,-73.000,-,-,-,-,-,-
26/09/2020,26/09/2020,FCR,1,NEGPOS_16_20,39.660,68.000,39.660,7.000,78.000,75.830,-54.000,65.000,39.660,32.000,573.000,39.660,24.000,516.000,39.660,84.000,113.000,140.040,-73.000,-,-,-,-,-,-
26/09/2020,26/09/2020,FCR,1,NEGPOS_20_24,41.630,68.000,41.630,7.000,78.000,61.450,-54.000,65.000,41.630,53.000,573.000,41.630,24.000,516.000,41.630,44.000,113.000,146.500,-73.000,-,-,-,-,-,-
27/09/2020,27/09/2020,FCR,1,NEGPOS_00_04,40.600,68.000,40.600,0.000,78.000,51.060,-54.000,65.000,40.600,29.000,573.000,40.600,-54.000,516.000,35.000,154.000,113.000,163.110,-75.000,-,-,-,-,-,-
27/09/2020,27/09/2020,FCR,1,NEGPOS_04_08,26.000,68.000,26.000,-27.000,78.000,61.910,-54.000,65.000,26.000,19.000,573.000,26.000,20.000,516.000,26.000,117.000,113.000,119.700,-75.000,-,-,-,-,-,-
27/09/2020,27/09/2020,FCR,1,NEGPOS_08_12,26.080,68.000,26.080,8.000,78.000,101.950,-54.000,65.000,26.080,23.000,573.000,26.080,27.000,516.000,26.080,71.000,113.000,147.500,-75.000,-,-,-,-,-,-
27/09/2020,27/09/2020,FCR,1,NEGPOS_12_16,29.100,68.000,29.100,-1.000,78.000,81.610,-54.000,65.000,29.100,23.000,573.000,29.100,19.000,516.000,29.100,88.000,113.000,183.110,-75.000,-,-,-,-,-,-
27/09/2020,27/09/2020,FCR,1,NEGPOS_16_20,26.760,68.000,26.760,5.000,78.000,74.390,-54.000,65.000,26.760,20.000,573.000,26.760,20.000,516.000,26.760,84.000,113.000,174.500,-75.000,-,-,-,-,-,-
27/09/2020,27/09/2020,FCR,1,NEGPOS_20_24,35.920,68.000,35.920,9.000,78.000,54.450,-54.000,65.000,35.920,31.000,573.000,35.920,25.000,516.000,35.920,64.000,113.000,175.690,-75.000,-,-,-,-,-,-
28/09/2020,28/09/2020,FCR,1,NEGPOS_00_04,26.000,68.000,26.000,7.000,78.000,43.340,-54.000,65.000,26.000,14.000,573.000,26.000,33.000,516.000,26.000,75.000,113.000,180.580,-75.000,-,-,-,-,-,-
28/09/2020,28/09/2020,FCR,1,NEGPOS_04_08,38.860,68.000,38.860,15.000,78.000,53.310,-54.000,65.000,38.860,52.000,573.000,38.860,-3.000,516.000,38.860,65.000,113.000,100.690,-75.000,-,-,-,-,-,-
28/09/2020,28/09/2020,FCR,1,NEGPOS_08_12,35.000,68.000,35.000,54.000,78.000,97.330,-54.000,65.000,35.000,94.000,573.000,35.000,11.000,516.000,35.000,-30.000,113.000,143.770,-75.000,-,-,-,-,-,-
28/09/2020,28/09/2020,FCR,1,NEGPOS_12_16,28.140,68.000,28.140,53.000,78.000,75.620,-54.000,65.000,28.140,59.000,573.000,28.140,62.000,516.000,28.140,-60.000,113.000,91.940,-60.000,-,-,-,-,-,-
28/09/2020,28/09/2020,FCR,1,NEGPOS_16_20,43.870,68.000,43.870,14.000,78.000,70.180,-54.000,65.000,43.870,90.000,573.000,43.870,-8.000,516.000,43.870,33.000,113.000,161.950,-75.000,-,-,-,-,-,-
28/09/2020,28/09/2020,FCR,1,NEGPOS_20_24,42.740,68.000,42.740,31.000,78.000,55.150,-54.000,65.000,42.740,95.000,573.000,42.740,-9.000,516.000,42.740,12.000,113.000,163.570,-75.000,-,-,-,-,-,-
29/09/2020,29/09/2020,FCR,1,NEGPOS_00_04,39.000,68.000,39.000,-3.000,78.000,39.000,-50.000,65.000,39.000,25.000,573.000,39.000,10.000,516.000,39.000,78.000,113.000,73.310,-57.000,-,-,-,-,-,-
29/09/2020,29/09/2020,FCR,1,NEGPOS_04_08,42.640,68.000,42.640,1.000,78.000,47.870,-54.000,65.000,42.640,80.000,573.000,42.640,-20.000,516.000,42.640,81.000,113.000,117.550,-75.000,-,-,-,-,-,-
29/09/2020,29/09/2020,FCR,1,NEGPOS_08_12,39.000,68.000,39.000,12.000,78.000,97.230,-54.000,65.000,39.000,72.000,573.000,39.000,-5.000,516.000,39.000,50.000,113.000,154.080,-75.000,-,-,-,-,-,-
29/09/2020,29/09/2020,FCR,1,NEGPOS_12_16,29.000,68.000,29.000,54.000,78.000,71.570,-54.000,65.000,29.000,53.000,573.000,29.000,29.000,516.000,29.000,-24.000,113.000,111.810,-57.000,-,-,-,-,-,-
29/09/2020,29/09/2020,FCR,1,NEGPOS_16_20,48.880,68.000,48.880,42.000,78.000,69.730,-54.000,65.000,48.880,86.000,573.000,48.880,-18.000,516.000,48.880,19.000,113.000,179.120,-75.000,-,-,-,-,-,-
29/09/2020,29/09/2020,FCR,1,NEGPOS_20_24,39.920,68.000,39.920,24.000,78.000,59.410,-54.000,65.000,39.920,92.000,573.000,39.920,-18.000,516.000,39.920,33.000,113.000,164.720,-75.000,-,-,-,-,-,-
30/09/2020,30/09/2020,FCR,1,NEGPOS_00_04,33.600,68.000,33.600,30.000,78.000,45.720,-54.000,65.000,33.600,16.000,573.000,33.600,-40.000,516.000,33.600,105.000,113.000,100.000,-57.000,-,-,-,-,-,-
30/09/2020,30/09/2020,FCR,1,NEGPOS_04_08,42.600,68.000,42.600,31.000,78.000,45.760,-54.000,65.000,42.600,20.000,573.000,42.600,-39.000,516.000,42.600,121.000,113.000,107.140,-75.000,-,-,-,-,-,-
30/09/2020,30/09/2020,FCR,1,NEGPOS_08_12,35.640,68.000,35.640,34.000,78.000,99.580,-54.000,65.000,35.420,105.000,573.000,35.640,-63.000,516.000,35.640,61.000,113.000,144.210,-78.000,-,-,-,-,-,-
30/09/2020,30/09/2020,FCR,1,NEGPOS_12_16,32.970,68.000,32.970,30.000,78.000,76.020,-54.000,65.000,32.970,99.000,573.000,32.970,-21.000,516.000,32.970,7.000,113.000,119.260,-60.000,-,-,-,-,-,-
30/09/2020,30/09/2020,FCR,1,NEGPOS_16_20,44.000,68.000,44.000,44.000,78.000,73.210,-54.000,65.000,44.000,89.000,573.000,44.000,-62.000,516.000,44.000,58.000,113.000,164.610,-75.000,-,-,-,-,-,-
30/09/2020,30/09/2020,FCR,1,NEGPOS_20_24,43.450,68.000,43.450,58.000,78.000,60.490,-54.000,65.000,43.450,62.000,573.000,43.450,-44.000,516.000,43.450,53.000,113.000,157.030,-75.000,-,-,-,-,-,-
01/10/2020,01/10/2020,FCR,1,NEGPOS_00_04,37.230,68.000,37.230,-2.000,78.000,38.200,-54.000,65.000,37.230,26.000,573.000,37.230,-17.000,516.000,37.230,106.000,113.000,37.230,-57.000,-,-,-,-,-,-
01/10/2020,01/10/2020,FCR,1,NEGPOS_04_08,43.670,68.000,43.670,18.000,78.000,43.670,-49.000,65.000,43.670,24.000,573.000,43.670,-23.000,516.000,43.670,109.000,113.000,106.810,-75.000,-,-,-,-,-,-
01/10/2020,01/10/2020,FCR,1,NEGPOS_08_12,36.320,68.000,36.320,68.000,78.000,103.140,-54.000,65.000,36.320,98.000,573.000,36.320,-66.000,516.000,36.320,29.000,113.000,150.980,-75.000,-,-,-,-,-,-
01/10/2020,01/10/2020,FCR,1,NEGPOS_12_16,47.000,68.000,47.000,30.000,78.000,52.700,-54.000,65.000,47.000,58.000,573.000,47.000,-28.000,516.000,47.000,51.000,113.000,111.860,-57.000,-,-,-,-,-,-
01/10/2020,01/10/2020,FCR,1,NEGPOS_16_20,38.440,68.000,38.440,70.000,78.000,81.390,-54.000,65.000,38.440,89.000,573.000,38.440,-73.000,516.000,38.440,43.000,113.000,145.880,-75.000,-,-,-,-,-,-
01/10/2020,01/10/2020,FCR,1,NEGPOS_20_24,45.360,68.000,45.360,40.000,78.000,51.770,-54.000,65.000,45.360,23.000,573.000,45.360,7.000,516.000,45.360,59.000,113.000,175.440,-75.000,-,-,-,-,-,-
02/10/2020,02/10/2020,FCR,1,NEGPOS_00_04,38.070,68.000,38.070,12.000,78.000,38.070,-53.000,65.000,38.070,26.000,573.000,38.070,-27.000,516.000,38.070,117.000,113.000,176.340,-75.000,-,-,-,-,-,-
02/10/2020,02/10/2020,FCR,1,NEGPOS_04_08,43.600,68.000,43.600,18.000,78.000,43.600,-49.000,65.000,43.600,24.000,573.000,43.600,-8.000,516.000,43.600,90.000,113.000,107.080,-75.000,-,-,-,-,-,-
02/10/2020,02/10/2020,FCR,1,NEGPOS_08_12,32.360,68.000,32.360,53.000,78.000,106.120,-54.000,65.000,29.300,100.000,573.000,32.360,-65.000,516.000,32.360,41.000,113.000,158.480,-75.000,-,-,-,-,-,-
02/10/2020,02/10/2020,FCR,1,NEGPOS_12_16,45.000,68.000,45.000,20.000,78.000,50.020,-54.000,65.000,45.000,35.000,573.000,45.000,-25.000,516.000,45.000,84.000,113.000,113.070,-60.000,-,-,-,-,-,-
02/10/2020,02/10/2020,FCR,1,NEGPOS_16_20,39.640,68.000,39.640,21.000,78.000,75.960,-54.000,65.000,39.640,98.000,573.000,39.640,-60.000,516.000,39.640,70.000,113.000,142.890,-75.000,-,-,-,-,-,-
02/10/2020,02/10/2020,FCR,1,NEGPOS_20_24,51.040,68.000,51.040,33.000,78.000,51.040,-49.000,65.000,51.040,20.000,573.000,51.040,-49.000,516.000,51.040,120.000,113.000,145.480,-75.000,-,-,-,-,-,-
03/10/2020,03/10/2020,FCR,1,NEGPOS_00_04,58.710,68.000,58.710,57.000,78.000,58.710,-49.000,65.000,58.710,29.000,573.000,58.710,-58.000,516.000,58.710,116.000,113.000,58.710,-79.000,-,-,-,-,-,-
03/10/2020,03/10/2020,FCR,1,NEGPOS_04_08,54.000,68.000,54.000,32.000,78.000,61.200,-54.000,65.000,54.000,25.000,573.000,54.000,-78.000,516.000,46.040,154.000,113.000,54.000,-79.000,-,-,-,-,-,-
03/10/2020,03/10/2020,FCR,1,NEGPOS_08_12,55.840,68.000,55.840,52.000,78.000,108.050,-54.000,65.000,55.840,35.000,573.000,55.840,-73.000,516.000,55.840,119.000,113.000,55.840,-79.000,-,-,-,-,-,-
03/10/2020,03/10/2020,FCR,1,NEGPOS_12_16,60.520,68.000,60.520,57.000,78.000,60.520,-49.000,65.000,60.520,30.000,573.000,60.520,-42.000,516.000,60.520,83.000,113.000,60.520,-79.000,-,-,-,-,-,-
03/10/2020,03/10/2020,FCR,1,NEGPOS_16_20,61.860,68.000,61.860,57.000,78.000,79.670,-54.000,65.000,61.860,27.000,573.000,61.860,-38.000,516.000,61.860,95.000,113.000,61.860,-79.000,-,-,-,-,-,-
03/10/2020,03/10/2020,FCR,1,NEGPOS_20_24,59.920,68.000,59.920,60.000,78.000,59.920,-49.000,65.000,59.920,25.000,573.000,59.920,-28.000,516.000,59.920,71.000,113.000,59.920,-79.000,-,-,-,-,-,-
04/10/2020,04/10/2020,FCR,1,NEGPOS_00_04,60.000,68.000,60.000,16.000,78.000,70.880,-54.000,65.000,60.000,23.000,573.000,60.000,-64.000,516.000,3.880,154.000,113.000,166.580,-75.000,-,-,-,-,-,-
04/10/2020,04/10/2020,FCR,1,NEGPOS_04_08,60.000,68.000,60.000,16.000,78.000,79.440,-54.000,65.000,60.000,22.000,573.000,60.000,-63.000,516.000,41.560,154.000,113.000,114.170,-75.000,-,-,-,-,-,-
04/10/2020,04/10/2020,FCR,1,NEGPOS_08_12,58.000,68.000,58.000,16.000,78.000,104.890,-54.000,65.000,58.000,28.000,573.000,58.000,-69.000,516.000,42.720,154.000,113.000,160.490,-75.000,-,-,-,-,-,-
04/10/2020,04/10/2020,FCR,1,NEGPOS_12_16,126.370,68.000,126.370,16.000,78.000,126.370,-51.000,65.000,126.370,39.000,573.000,126.370,-75.000,516.000,21.840,154.000,113.000,176.500,-75.000,-,-,-,-,-,-
04/10/2020,04/10/2020,FCR,1,NEGPOS_16_20,61.000,68.000,61.000,16.000,78.000,78.780,-54.000,65.000,61.000,21.000,573.000,61.000,-62.000,516.000,45.640,154.000,113.000,154.080,-75.000,-,-,-,-,-,-
04/10/2020,04/10/2020,FCR,1,NEGPOS_20_24,56.520,68.000,56.520,25.000,78.000,56.520,-52.000,65.000,56.520,19.000,573.000,56.520,-37.000,516.000,56.520,120.000,113.000,143.560,-75.000,-,-,-,-,-,-
05/10/2020,05/10/2020,FCR,1,NEGPOS_00_04,29.360,68.000,29.360,11.000,78.000,73.670,-54.000,65.000,29.360,21.000,573.000,29.360,-20.000,516.000,29.360,117.000,113.000,160.080,-75.000,-,-,-,-,-,-
05/10/2020,05/10/2020,FCR,1,NEGPOS_04_08,36.520,68.000,36.520,15.000,78.000,77.450,-54.000,65.000,36.520,21.000,573.000,36.520,15.000,516.000,36.520,78.000,113.000,104.710,-75.000,-,-,-,-,-,-
05/10/2020,05/10/2020,FCR,1,NEGPOS_08_12,30.620,68.000,30.620,34.000,78.000,94.130,-54.000,65.000,28.800,99.000,573.000,30.620,-13.000,516.000,30.620,-4.000,113.000,115.030,-62.000,-,-,-,-,-,-
05/10/2020,05/10/2020,FCR,1,NEGPOS_12_16,41.620,68.000,41.620,46.000,78.000,52.770,-54.000,65.000,41.620,50.000,573.000,41.620,-24.000,516.000,41.620,44.000,113.000,106.100,-62.000,-,-,-,-,-,-
05/10/2020,05/10/2020,FCR,1,NEGPOS_16_20,37.440,68.000,37.440,28.000,78.000,73.580,-54.000,65.000,37.440,93.000,573.000,37.440,-28.000,516.000,37.440,36.000,113.000,151.740,-75.000,-,-,-,-,-,-
