DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW]
11/02/2022,11/02/2022,FCR,1,NEGPOS_04_08,86.040,73.000,86.040,21.000,86.000,86.040,-58.000,64.000,86.040,-21.000,555.000,86.040,88.000,489.000,86.040,29.000,116.000,86.040,-32.000,15.000,86.040,-15.000,22.000,86.040,-12.000
11/02/2022,11/02/2022,FCR,1,NEGPOS_08_12,21.240,73.000,21.240,2.000,86.000,111.520,-60.000,64.000,21.240,-5.000,555.000,21.240,6.000,489.000,21.240,123.000,116.000,21.240,-36.000,15.000,21.240,-15.000,22.000,46.980,-15.000
11/02/2022,11/02/2022,FCR,1,NEGPOS_12_16,56.400,73.000,56.400,23.000,86.000,77.760,-60.000,64.000,56.400,-6.000,555.000,56.400,93.000,489.000,56.400,9.000,116.000,56.400,-32.000,15.000,56.400,-14.000,22.000,56.400,-13.000
11/02/2022,11/02/2022,FCR,1,NEGPOS_16_20,40.000,73.000,40.000,-4.000,86.000,141.280,-60.000,64.000,40.000,4.000,555.000,40.000,54.000,489.000,40.000,70.000,116.000,40.000,-40.000,15.000,40.000,-9.000,22.000,46.980,-15.000
11/02/2022,11/02/2022,FCR,1,NEGPOS_20_24,15.300,73.000,15.300,-10.000,86.000,100.080,-60.000,64.000,15.300,-35.000,555.000,15.300,33.000,489.000,12.000,146.000,116.000,15.300,-44.000,15.000,15.300,-15.000,22.000,46.980,-15.000
12/02/2022,12/02/2022,FCR,1,NEGPOS_00_04,40.600,73.000,40.600,9.000,86.000,43.240,-60.000,64.000,40.600,-17.000,555.000,40.600,78.000,489.000,40.600,56.000,116.000,40.600,-36.000,15.000,40.600,-15.000,22.000,46.980,-15.000
12/02/2022,12/02/2022,FCR,1,NEGPOS_04_08,74.470,73.000,74.470,36.000,86.000,103.320,-60.000,64.000,74.470,-26.000,555.000,74.470,108.000,489.000,74.470,2.000,116.000,74.470,-32.000,15.000,74.470,-15.000,22.000,74.470,-13.000
12/02/2022,12/02/2022,FCR,1,NEGPOS_08_12,26.280,73.000,26.280,16.000,86.000,46.920,-60.000,64.000,26.280,-34.000,555.000,26.280,99.000,489.000,26.280,45.000,116.000,26.280,-36.000,15.000,26.280,-15.000,22.000,46.980,-15.000
12/02/2022,12/02/2022,FCR,1,NEGPOS_12_16,55.200,73.000,55.200,15.000,86.000,206.520,-60.000,64.000,55.200,-1.000,555.000,55.200,107.000,489.000,55.200,-1.000,116.000,55.200,-32.000,15.000,55.200,-15.000,22.000,55.200,-13.000
12/02/2022,12/02/2022,FCR,1,NEGPOS_16_20,40.920,73.000,40.920,28.000,86.000,46.040,-60.000,64.000,40.920,-27.000,555.000,40.920,50.000,489.000,40.920,66.000,116.000,40.920,-32.000,15.000,40.920,-10.000,22.000,46.980,-15.000
12/02/2022,12/02/2022,FCR,1,NEGPOS_20_24,20.000,73.000,20.000,-1.000,86.000,65.880,-60.000,64.000,20.000,-33.000,555.000,20.000,82.000,489.000,20.000,78.000,116.000,20.000,-36.000,15.000,20.000,-15.000,22.000,46.980,-15.000
13/02/2022,13/02/2022,FCR,1,NEGPOS_00_04,63.520,73.000,63.520,15.000,86.000,109.440,-60.000,64.000,63.520,-30.000,555.000,63.520,78.000,489.000,63.520,57.000,116.000,63.520,-32.000,15.000,63.520,-15.000,22.000,63.520,-13.000
13/02/2022,13/02/2022,FCR,1,NEGPOS_04_08,101.300,73.000,101.300,15.000,86.000,168.640,-60.000,64.000,101.300,-38.000,555.000,101.300,143.000,489.000,101.300,-6.000,116.000,101.300,-32.000,15.000,101.300,-9.000,22.000,101.300,-13.000
13/02/2022,13/02/2022,FCR,1,NEGPOS_08_12,188.120,73.000,188.120,14.000,86.000,220.240,-60.000,64.000,188.120,-36.000,555.000,188.120,115.000,489.000,188.120,18.000,116.000,188.120,-32.000,15.000,188.120,-8.000,22.000,188.120,-11.000
13/02/2022,13/02/2022,FCR,1,NEGPOS_12_16,76.560,73.000,76.560,20.000,86.000,259.960,-60.000,64.000,76.560,-27.000,555.000,76.560,55.000,489.000,76.560,71.000,116.000,76.560,-32.000,15.000,76.560,-14.000,22.000,76.560,-13.000
13/02/2022,13/02/2022,FCR,1,NEGPOS_16_20,41.740,73.000,41.740,-6.000,86.000,165.840,-60.000,64.000,41.740,-41.000,555.000,41.740,71.000,489.000,41.740,89.000,116.000,41.740,-32.000,15.000,41.740,-6.000,22.000,53.240,-15.000
13/02/2022,13/02/2022,FCR,1,NEGPOS_20_24,70.480,73.000,70.480,19.000,86.000,245.440,-60.000,64.000,70.480,-43.000,555.000,70.480,76.000,489.000,70.480,63.000,116.000,70.480,-32.000,15.000,70.480,-10.000,22.000,70.480,-13.000
14/02/2022,14/02/2022,FCR,1,NEGPOS_00_04,124.840,73.000,124.840,8.000,86.000,328.240,-60.000,64.000,124.840,-22.000,555.000,124.840,52.000,489.000,124.840,75.000,116.000,124.840,-32.000,15.000,124.840,-9.000,22.000,124.840,-12.000
14/02/2022,14/02/2022,FCR,1,NEGPOS_04_08,136.040,73.000,136.040,8.000,86.000,229.920,-60.000,64.000,136.040,-34.000,555.000,136.040,105.000,489.000,136.040,33.000,116.000,136.040,-32.000,15.000,136.040,-9.000,22.000,136.040,-11.000
14/02/2022,14/02/2022,FCR,1,NEGPOS_08_12,55.600,73.000,55.600,2.000,86.000,88.600,-60.000,64.000,55.600,13.000,555.000,55.600,49.000,489.000,55.600,57.000,116.000,55.600,-32.000,15.000,55.600,-14.000,22.000,60.400,-15.000
14/02/2022,14/02/2022,FCR,1,NEGPOS_12_16,82.520,73.000,82.520,13.000,86.000,175.200,-60.000,64.000,82.520,-9.000,555.000,82.520,84.000,489.000,82.520,32.000,116.000,82.520,-32.000,15.000,82.520,-14.000,22.000,82.520,-14.000
14/02/2022,14/02/2022,FCR,1,NEGPOS_16_20,44.280,73.000,44.280,5.000,86.000,72.480,-60.000,64.000,44.280,8.000,555.000,44.280,52.000,489.000,44.280,56.000,116.000,44.280,-32.000,15.000,44.280,-14.000,22.000,53.240,-15.000
14/02/2022,14/02/2022,FCR,1,NEGPOS_20_24,23.880,73.000,23.880,-14.000,86.000,36.280,-60.000,64.000,23.880,-40.000,555.000,23.880,97.000,489.000,23.880,89.000,116.000,23.880,-42.000,15.000,23.880,-15.000,22.000,53.240,-15.000
15/02/2022,15/02/2022,FCR,1,NEGPOS_00_04,47.400,73.000,47.400,-15.000,86.000,142.960,-60.000,64.000,47.400,-12.000,555.000,47.400,113.000,489.000,47.400,36.000,116.000,47.400,-32.000,15.000,47.400,-15.000,22.000,53.240,-15.000
15/02/2022,15/02/2022,FCR,1,NEGPOS_04_08,57.050,73.000,57.050,10.000,86.000,93.920,-60.000,64.000,57.050,-43.000,555.000,57.050,97.000,489.000,57.050,56.000,116.000,57.050,-32.000,15.000,57.050,-15.000,22.000,57.050,-13.000
15/02/2022,15/02/2022,FCR,1,NEGPOS_08_12,53.690,73.000,53.690,-1.000,86.000,71.520,-60.000,64.000,53.690,-13.000,555.000,53.690,78.000,489.000,53.690,56.000,116.000,53.690,-32.000,15.000,53.690,-14.000,22.000,53.690,-14.000
15/02/2022,15/02/2022,FCR,1,NEGPOS_12_16,66.400,73.000,66.400,23.000,86.000,155.680,-60.000,64.000,66.400,-38.000,555.000,66.400,118.000,489.000,66.400,16.000,116.000,66.400,-32.000,15.000,66.400,-14.000,22.000,66.400,-13.000
15/02/2022,15/02/2022,FCR,1,NEGPOS_16_20,53.690,73.000,53.690,19.000,86.000,72.880,-60.000,64.000,53.690,-16.000,555.000,53.690,47.000,489.000,53.690,69.000,116.000,53.690,-32.000,15.000,53.690,-14.000,22.000,53.690,-13.000
15/02/2022,15/02/2022,FCR,1,NEGPOS_20_24,25.000,73.000,25.000,-7.000,86.000,247.840,-60.000,64.000,25.000,-31.000,555.000,25.000,92.000,489.000,25.000,71.000,116.000,25.000,-35.000,15.000,25.000,-15.000,22.000,53.240,-15.000
16/02/2022,16/02/2022,FCR,1,NEGPOS_00_04,88.610,73.000,88.610,13.000,86.000,241.520,-60.000,64.000,88.610,-7.000,555.000,88.610,84.000,489.000,88.610,42.000,116.000,88.610,-44.000,15.000,88.610,-15.000,22.000,88.610,-13.000
16/02/2022,16/02/2022,FCR,1,NEGPOS_04_08,100.000,73.000,100.000,13.000,86.000,145.880,-60.000,64.000,100.000,-30.000,555.000,100.000,105.000,489.000,100.000,38.000,116.000,100.000,-44.000,15.000,100.000,-9.000,22.000,100.000,-13.000
16/02/2022,16/02/2022,FCR,1,NEGPOS_08_12,55.200,73.000,55.200,33.000,86.000,55.200,-56.000,64.000,55.200,-24.000,555.000,55.200,98.000,489.000,55.200,26.000,116.000,55.200,-49.000,15.000,55.200,-14.000,22.000,55.200,-14.000
16/02/2022,16/02/2022,FCR,1,NEGPOS_12_16,96.120,73.000,96.120,44.000,86.000,96.120,-56.000,64.000,96.120,-24.000,555.000,96.120,135.000,489.000,96.120,-25.000,116.000,96.120,-47.000,15.000,96.120,-14.000,22.000,96.120,-13.000
16/02/2022,16/02/2022,FCR,1,NEGPOS_16_20,52.000,73.000,52.000,26.000,86.000,52.000,-56.000,64.000,52.000,-24.000,555.000,52.000,100.000,489.000,52.000,26.000,116.000,52.000,-44.000,15.000,52.000,-14.000,22.000,52.000,-14.000
16/02/2022,16/02/2022,FCR,1,NEGPOS_20_24,26.400,73.000,26.400,-14.000,86.000,230.800,-60.000,64.000,26.400,-42.000,555.000,26.400,44.000,489.000,11.000,146.000,116.000,26.400,-44.000,15.000,26.400,-15.000,22.000,35.170,-15.000
17/02/2022,17/02/2022,FCR,1,NEGPOS_00_04,178.140,73.000,178.140,5.000,86.000,257.600,-60.000,64.000,178.140,-4.000,555.000,178.140,94.000,489.000,178.140,30.000,116.000,178.140,-44.000,15.000,178.140,-9.000,22.000,178.140,-12.000
17/02/2022,17/02/2022,FCR,1,NEGPOS_04_08,136.960,73.000,136.960,9.000,86.000,193.120,-60.000,64.000,136.960,-33.000,555.000,136.960,99.000,489.000,136.960,50.000,116.000,136.960,-44.000,15.000,136.960,-9.000,22.000,136.960,-12.000
17/02/2022,17/02/2022,FCR,1,NEGPOS_08_12,86.060,73.000,86.060,35.000,86.000,91.920,-60.000,64.000,86.060,69.000,555.000,86.060,72.000,489.000,86.060,-45.000,116.000,86.060,-44.000,15.000,86.060,-14.000,22.000,86.060,-13.000
17/02/2022,17/02/2022,FCR,1,NEGPOS_12_16,150.250,73.000,150.250,34.000,86.000,171.040,-60.000,64.000,150.250,24.000,555.000,150.250,99.000,489.000,150.250,-33.000,116.000,150.250,-44.000,15.000,150.250,-8.000,22.000,150.250,-12.000
17/02/2022,17/02/2022,FCR,1,NEGPOS_16_20,82.360,73.000,82.360,17.000,86.000,82.720,-60.000,64.000,82.360,57.000,555.000,82.360,88.000,489.000,82.360,-31.000,116.000,82.360,-44.000,15.000,82.360,-14.000,22.000,82.360,-13.000
17/02/2022,17/02/2022,FCR,1,NEGPOS_20_24,94.460,73.000,94.460,33.000,86.000,94.460,-56.000,64.000,94.460,-35.000,555.000,94.460,67.000,489.000,94.460,62.000,116.000,94.460,-44.000,15.000,94.460,-14.000,22.000,94.460,-13.000
18/02/2022,18/02/2022,FCR,1,NEGPOS_00_04,110.000,73.000,110.000,-4.000,86.000,140.760,-60.000,64.000,110.000,-9.000,555.000,110.000,60.000,489.000,110.000,66.000,116.000,110.000,-32.000,15.000,110.000,-9.000,22.000,110.000,-12.000
18/02/2022,18/02/2022,FCR,1,NEGPOS_04_08,105.110,73.000,105.110,-4.000,86.000,114.600,-60.000,64.000,105.110,-38.000,555.000,105.110,91.000,489.000,105.110,77.000,116.000,105.110,-32.000,15.000,105.110,-9.000,22.000,105.110,-12.000
18/02/2022,18/02/2022,FCR,1,NEGPOS_08_12,95.940,73.000,95.940,18.000,86.000,95.940,-56.000,64.000,95.940,-11.000,555.000,95.940,53.000,489.000,95.940,55.000,116.000,95.940,-32.000,15.000,95.940,-14.000,22.000,95.940,-13.000
18/02/2022,18/02/2022,FCR,1,NEGPOS_12_16,126.900,73.000,126.900,-3.000,86.000,164.120,-60.000,64.000,126.900,-14.000,555.000,126.900,74.000,489.000,126.900,56.000,116.000,126.900,-32.000,15.000,126.900,-9.000,22.000,126.900,-12.000
18/02/2022,18/02/2022,FCR,1,NEGPOS_16_20,88.660,73.000,88.660,-3.000,86.000,130.360,-60.000,64.000,88.660,-2.000,555.000,88.660,100.000,489.000,88.660,27.000,116.000,88.660,-32.000,15.000,88.660,-14.000,22.000,88.660,-13.000
18/02/2022,18/02/2022,FCR,1,NEGPOS_20_24,87.320,73.000,87.320,-5.000,86.000,167.720,-60.000,64.000,87.320,-27.000,555.000,87.320,54.000,489.000,87.320,97.000,116.000,87.320,-32.000,15.000,87.320,-14.000,22.000,87.320,-13.000
19/02/2022,19/02/2022,FCR,1,NEGPOS_00_04,113.770,73.000,113.770,-4.000,86.000,205.560,-60.000,64.000,113.770,-19.000,555.000,113.770,52.000,489.000,113.770,93.000,116.000,113.770,-40.000,15.000,113.770,-9.000,22.000,113.770,-13.000
19/02/2022,19/02/2022,FCR,1,NEGPOS_04_08,144.700,73.000,144.700,-4.000,86.000,166.920,-60.000,64.000,144.700,19.000,555.000,144.700,60.000,489.000,144.700,47.000,116.000,144.700,-40.000,15.000,144.700,-9.000,22.000,144.700,-13.000
19/02/2022,19/02/2022,FCR,1,NEGPOS_08_12,150.070,73.000,150.070,-5.000,86.000,178.560,-60.000,64.000,150.070,20.000,555.000,150.070,10.000,489.000,150.070,96.000,116.000,150.070,-40.000,15.000,150.070,-8.000,22.000,150.070,-13.000
19/02/2022,19/02/2022,FCR,1,NEGPOS_12_16,163.470,73.000,163.470,-4.000,86.000,209.560,-60.000,64.000,163.470,11.000,555.000,163.470,11.000,489.000,163.470,103.000,116.000,163.470,-40.000,15.000,163.470,-9.000,22.000,163.470,-12.000
19/02/2022,19/02/2022,FCR,1,NEGPOS_16_20,80.310,73.000,80.310,-3.000,86.000,80.310,-56.000,64.000,80.310,-18.000,555.000,80.310,52.000,489.000,80.310,93.000,116.000,80.310,-40.000,15.000,80.310,-14.000,22.000,80.310,-14.000
19/02/2022,19/02/2022,FCR,1,NEGPOS_20_24,110.060,73.000,110.060,-5.000,86.000,125.720,-60.000,64.000,110.060,-11.000,555.000,110.060,92.000,489.000,110.060,50.000,116.000,110.060,-40.000,15.000,110.060,-8.000,22.000,110.060,-13.000
20/02/2022,20/02/2022,FCR,1,NEGPOS_00_04,100.000,73.000,100.000,-6.000,86.000,191.080,-60.000,64.000,100.000,-5.000,555.000,100.000,61.000,489.000,100.000,66.000,116.000,100.000,-32.000,15.000,100.000,-9.000,22.000,241.440,-15.000
20/02/2022,20/02/2022,FCR,1,NEGPOS_04_08,131.720,73.000,131.720,-6.000,86.000,179.000,-60.000,64.000,131.720,0.000,555.000,131.720,83.000,489.000,131.720,39.000,116.000,131.720,-32.000,15.000,131.720,-9.000,22.000,241.440,-15.000
20/02/2022,20/02/2022,FCR,1,NEGPOS_08_12,144.850,73.000,144.850,-7.000,86.000,144.850,-56.000,64.000,144.850,1.000,555.000,144.850,77.000,489.000,144.850,40.000,116.000,144.850,-32.000,15.000,144.850,-8.000,22.000,241.440,-15.000
20/02/2022,20/02/2022,FCR,1,NEGPOS_12_16,76.760,73.000,76.760,-6.000,86.000,199.720,-60.000,64.000,76.760,-6.000,555.000,76.760,27.000,489.000,76.760,106.000,116.000,76.760,-32.000,15.000,76.760,-14.000,22.000,241.440,-15.000
20/02/2022,20/02/2022,FCR,1,NEGPOS_16_20,92.400,73.000,92.400,-7.000,86.000,141.800,-60.000,64.000,92.400,-12.000,555.000,92.400,38.000,489.000,92.400,102.000,116.000,92.400,-32.000,15.000,92.400,-14.000,22.000,241.440,-15.000
20/02/2022,20/02/2022,FCR,1,NEGPOS_20_24,145.900,73.000,145.900,-7.000,86.000,187.240,-60.000,64.000,145.900,-15.000,555.000,145.900,76.000,489.000,145.900,61.000,116.000,145.900,-32.000,15.000,145.900,-8.000,22.000,241.440,-15.000
21/02/2022,21/02/2022,FCR,1,NEGPOS_00_04,80.000,73.000,80.000,-1.000,86.000,244.640,-60.000,64.000,80.000,-9.000,555.000,80.000,-7.000,489.000,80.000,137.000,116.000,80.000,-32.000,15.000,80.000,-15.000,22.000,80.000,-13.000
21/02/2022,21/02/2022,FCR,1,NEGPOS_04_08,106.560,73.000,106.560,-6.000,86.000,206.600,-60.000,64.000,106.560,-20.000,555.000,106.560,16.000,489.000,106.560,124.000,116.000,106.560,-32.000,15.000,106.560,-9.000,22.000,106.560,-13.000
21/02/2022,21/02/2022,FCR,1,NEGPOS_08_12,61.240,73.000,61.240,-5.000,86.000,99.240,-60.000,64.000,61.240,2.000,555.000,61.240,14.000,489.000,61.240,108.000,116.000,61.240,-32.000,15.000,61.240,-14.000,22.000,61.240,-13.000
21/02/2022,21/02/2022,FCR,1,NEGPOS_12_16,100.000,73.000,100.000,-6.000,86.000,171.480,-60.000,64.000,100.000,12.000,555.000,100.000,45.000,489.000,100.000,67.000,116.000,100.000,-32.000,15.000,100.000,-13.000,22.000,100.000,-13.000
21/02/2022,21/02/2022,FCR,1,NEGPOS_16_20,88.120,73.000,88.120,0.000,86.000,96.840,-60.000,64.000,88.120,16.000,555.000,88.120,60.000,489.000,88.120,56.000,116.000,88.120,-32.000,15.000,88.120,-14.000,22.000,88.120,-13.000
21/02/2022,21/02/2022,FCR,1,NEGPOS_20_24,56.000,73.000,56.000,-6.000,86.000,90.480,-58.000,64.000,56.000,-28.000,555.000,56.000,34.000,489.000,56.000,120.000,116.000,56.000,-33.000,15.000,56.000,-14.000,22.000,57.000,-15.000
22/02/2022,22/02/2022,FCR,1,NEGPOS_00_04,81.600,73.000,81.600,8.000,86.000,137.600,-58.000,64.000,81.600,-20.000,555.000,81.600,52.000,489.000,81.600,79.000,116.000,81.600,-33.000,15.000,81.600,-15.000,22.000,81.600,-13.000
22/02/2022,22/02/2022,FCR,1,NEGPOS_04_08,144.680,73.000,144.680,15.000,86.000,144.680,-52.000,64.000,144.680,-38.000,555.000,144.680,26.000,489.000,144.680,103.000,116.000,144.680,-33.000,15.000,144.680,-9.000,22.000,144.680,-12.000
22/02/2022,22/02/2022,FCR,1,NEGPOS_08_12,149.870,73.000,149.870,23.000,86.000,149.870,-47.000,64.000,149.870,45.000,555.000,149.870,57.000,489.000,149.870,-25.000,116.000,149.870,-33.000,15.000,149.870,-8.000,22.000,149.870,-12.000
22/02/2022,22/02/2022,FCR,1,NEGPOS_12_16,160.320,73.000,160.320,3.000,86.000,160.320,-47.000,64.000,160.320,-17.000,555.000,145.970,167.000,489.000,160.320,-53.000,116.000,160.320,-33.000,15.000,160.320,-8.000,22.000,160.320,-12.000
22/02/2022,22/02/2022,FCR,1,NEGPOS_16_20,91.900,73.000,91.900,28.000,86.000,91.900,-56.000,64.000,91.900,22.000,555.000,91.900,96.000,489.000,91.900,-30.000,116.000,91.900,-33.000,15.000,91.900,-14.000,22.000,91.900,-13.000
22/02/2022,22/02/2022,FCR,1,NEGPOS_20_24,113.810,73.000,113.810,7.000,86.000,114.680,-60.000,64.000,113.810,-39.000,555.000,113.810,138.000,489.000,113.810,6.000,116.000,113.810,-32.000,15.000,113.810,-8.000,22.000,113.810,-12.000
23/02/2022,23/02/2022,FCR,1,NEGPOS_00_04,96.680,73.000,96.680,8.000,86.000,117.080,-58.000,64.000,96.680,0.000,555.000,96.680,40.000,489.000,96.680,72.000,116.000,96.680,-32.000,15.000,96.680,-15.000,22.000,99.000,-15.000
23/02/2022,23/02/2022,FCR,1,NEGPOS_04_08,98.470,73.000,98.470,16.000,86.000,98.470,-58.000,64.000,98.470,-36.000,555.000,98.470,101.000,489.000,98.470,39.000,116.000,98.470,-32.000,15.000,98.470,-15.000,22.000,99.000,-15.000
23/02/2022,23/02/2022,FCR,1,NEGPOS_08_12,93.760,73.000,93.760,32.000,86.000,93.760,-58.000,64.000,93.760,58.000,555.000,93.760,42.000,489.000,93.760,-10.000,116.000,93.760,-35.000,15.000,93.760,-14.000,22.000,99.000,-15.000
23/02/2022,23/02/2022,FCR,1,NEGPOS_12_16,109.280,73.000,109.280,20.000,86.000,117.400,-58.000,64.000,109.280,9.000,555.000,109.280,112.000,489.000,109.280,-27.000,116.000,109.280,-35.000,15.000,109.280,-9.000,22.000,109.280,-12.000
23/02/2022,23/02/2022,FCR,1,NEGPOS_16_20,80.120,73.000,80.120,9.000,86.000,119.360,-58.000,64.000,80.120,56.000,555.000,80.120,80.000,489.000,80.120,-25.000,116.000,80.120,-33.000,15.000,80.120,-14.000,22.000,99.000,-15.000
23/02/2022,23/02/2022,FCR,1,NEGPOS_20_24,77.300,73.000,77.300,24.000,86.000,77.300,-58.000,64.000,77.300,-23.000,555.000,77.300,106.000,489.000,77.300,13.000,116.000,77.300,-32.000,15.000,77.300,-15.000,22.000,99.000,-15.000
24/02/2022,24/02/2022,FCR,1,NEGPOS_00_04,56.000,73.000,56.000,0.000,86.000,147.720,-60.000,64.000,56.000,-14.000,555.000,56.000,74.000,489.000,56.000,62.000,116.000,56.000,-32.000,15.000,56.000,-15.000,22.000,150.000,-15.000
24/02/2022,24/02/2022,FCR,1,NEGPOS_04_08,85.000,73.000,85.000,16.000,86.000,105.720,-60.000,64.000,85.000,-40.000,555.000,85.000,116.000,489.000,85.000,30.000,116.000,85.000,-32.000,15.000,85.000,-15.000,22.000,150.000,-15.000
24/02/2022,24/02/2022,FCR,1,NEGPOS_08_12,50.320,73.000,50.320,-1.000,86.000,75.160,-60.000,64.000,50.320,-19.000,555.000,50.320,45.000,489.000,50.320,96.000,116.000,50.320,-33.000,15.000,50.320,-13.000,22.000,150.000,-15.000
24/02/2022,24/02/2022,FCR,1,NEGPOS_12_16,94.720,73.000,94.720,16.000,86.000,165.400,-60.000,64.000,94.720,-21.000,555.000,94.720,120.000,489.000,94.720,7.000,116.000,94.720,-33.000,15.000,94.720,-14.000,22.000,150.000,-15.000
24/02/2022,24/02/2022,FCR,1,NEGPOS_16_20,80.000,73.000,80.000,44.000,86.000,80.000,-56.000,64.000,80.000,1.000,555.000,80.000,94.000,489.000,80.000,-22.000,116.000,80.000,-33.000,15.000,80.000,-13.000,22.000,150.000,-15.000
24/02/2022,24/02/2022,FCR,1,NEGPOS_20_24,51.640,73.000,51.640,-13.000,86.000,89.160,-60.000,64.000,51.640,-40.000,555.000,51.640,89.000,489.000,51.640,87.000,116.000,51.640,-33.000,15.000,51.640,-15.000,22.000,150.000,-15.000
25/02/2022,25/02/2022,FCR,1,NEGPOS_00_04,64.800,73.000,64.800,19.000,86.000,254.920,-60.000,64.000,64.800,-6.000,555.000,64.800,22.000,489.000,64.800,89.000,116.000,64.800,-34.000,15.000,64.800,-15.000,22.000,268.320,-15.000
25/02/2022,25/02/2022,FCR,1,NEGPOS_04_08,65.300,73.000,65.300,19.000,86.000,203.320,-60.000,64.000,65.300,-41.000,555.000,65.300,54.000,489.000,65.300,92.000,116.000,65.300,-34.000,15.000,65.300,-15.000,22.000,268.320,-15.000
25/02/2022,25/02/2022,FCR,1,NEGPOS_08_12,64.890,73.000,64.890,45.000,86.000,138.240,-60.000,64.000,64.890,-38.000,555.000,64.890,57.000,489.000,64.890,62.000,116.000,64.890,-37.000,15.000,64.890,-14.000,22.000,268.320,-15.000
25/02/2022,25/02/2022,FCR,1,NEGPOS_12_16,81.030,73.000,81.030,19.000,86.000,213.480,-60.000,64.000,81.030,-39.000,555.000,81.030,92.000,489.000,81.030,55.000,116.000,81.030,-37.000,15.000,81.030,-15.000,22.000,268.320,-15.000
25/02/2022,25/02/2022,FCR,1,NEGPOS_16_20,61.560,73.000,61.560,26.000,86.000,61.560,-56.000,64.000,61.560,-32.000,555.000,61.560,68.000,489.000,61.560,58.000,116.000,61.560,-35.000,15.000,61.560,-13.000,22.000,268.320,-15.000
25/02/2022,25/02/2022,FCR,1,NEGPOS_20_24,25.000,73.000,25.000,-8.000,86.000,25.000,-56.000,64.000,53.000,-44.000,555.000,25.000,55.000,489.000,25.000,121.000,116.000,25.000,-38.000,15.000,25.000,-15.000,22.000,268.320,-15.000
26/02/2022,26/02/2022,FCR,1,NEGPOS_00_04,48.740,73.000,48.740,-4.000,86.000,92.040,-60.000,64.000,48.740,-18.000,555.000,48.740,79.000,489.000,48.740,70.000,116.000,48.740,-37.000,15.000,48.740,-15.000,22.000,125.000,-15.000
26/02/2022,26/02/2022,FCR,1,NEGPOS_04_08,114.750,73.000,114.750,2.000,86.000,146.320,-60.000,64.000,114.750,-39.000,555.000,114.750,167.000,489.000,114.750,-3.000,116.000,114.750,-37.000,15.000,114.750,-9.000,22.000,125.000,-15.000
26/02/2022,26/02/2022,FCR,1,NEGPOS_08_12,41.970,73.000,41.970,-5.000,86.000,154.600,-60.000,64.000,41.970,-39.000,555.000,41.970,101.000,489.000,41.970,66.000,116.000,41.970,-33.000,15.000,41.970,-14.000,22.000,125.000,-15.000
26/02/2022,26/02/2022,FCR,1,NEGPOS_12_16,34.200,73.000,34.200,-5.000,86.000,225.960,-60.000,64.000,34.200,-30.000,555.000,34.200,84.000,489.000,34.200,73.000,116.000,34.200,-33.000,15.000,34.200,-14.000,22.000,125.000,-15.000
26/02/2022,26/02/2022,FCR,1,NEGPOS_16_20,24.000,73.000,24.000,-6.000,86.000,106.440,-60.000,64.000,28.000,-44.000,555.000,24.000,27.000,489.000,11.000,146.000,116.000,24.000,-33.000,15.000,24.000,-15.000,22.000,125.000,-15.000
26/02/2022,26/02/2022,FCR,1,NEGPOS_20_24,23.000,73.000,23.000,-6.000,86.000,140.640,-60.000,64.000,28.000,-42.000,555.000,23.000,46.000,489.000,23.000,125.000,116.000,23.000,-33.000,15.000,23.000,-15.000,22.000,125.000,-15.000
27/02/2022,27/02/2022,FCR,1,NEGPOS_00_04,20.000,73.000,20.000,-1.000,86.000,68.560,-60.000,64.000,20.000,-41.000,555.000,20.000,55.000,489.000,20.000,110.000,116.000,20.000,-33.000,15.000,20.000,-15.000,22.000,214.480,-15.000
27/02/2022,27/02/2022,FCR,1,NEGPOS_04_08,35.000,73.000,35.000,-1.000,86.000,97.840,-60.000,64.000,35.000,-29.000,555.000,35.000,110.000,489.000,35.000,43.000,116.000,35.000,-33.000,15.000,35.000,-15.000,22.000,95.570,-15.000
